Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[developmental stage],Characteristics[disease],Characteristics[cell type],Characteristics[FACS marker],Characteristics[organism part],Characteristics[stimulus],Characteristics[inferred cell type],Characteristics[plate identity],Characteristics[run id],Characteristics[single cell well quality],Characteristics[post analysis well quality],Material Type,Protocol REF,Protocol REF_1,Protocol REF_2,Protocol REF_3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Comment[ORIENTATION],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[single cell isolation],Comment[spike in],Protocol REF_4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Comment[ENA_RUN],Factor Value[single cell identifier],Factor Value[cell type],Factor Value[FACS marker],Factor Value[organism part],Factor Value[stimulus],Factor Value[inferred cell type],cellID,cellType,cellPart,stimulus,nGene,nUMI,Plate.identity,Well,V1,SANGER.SAMPLE.ID,SAMPLE.DESCRIPTION,original_label,id_run,sample_common_name,study,num_processed,num_mapped,percent_mapped,perc_ERCC,perc_mt,n_genes,log10_reads,tissue,treat,tissue_treat,cell_type,dim1_remTot,dim2_remTot,cc_phase,dbscan_cl,rskc_cl,rskc_subcl,db_rskc_subcl,rf_DCs,ct_simp,n_genes_sub,rn,All.Events..Events,All.Events.CD1a_APC.633.660.20.A.Median,All.Events.CD1c_AF700.633.730.45.A.Median,All.Events.CD14_APCCy7.633.780.60.A.Median,All.Events.ECAD_fitc.488.530.30.A.Median,All.Events.CD11b_PerCP.488.670.30.A.Median,All.Events.BDCA4_PE.561.585.15.A.Median,All.Events.CD86_Dazzle.561.610.20.A.Median,All.Events.CD123_PECy7.561.780.60.A.Median,All.Events.CD11c_BV421.405.450.50.A.Median,All.Events.Aqua.405.525.50.A.Median,All.Events.CD3_BV650.405.660.20.A.Median,All.Events.HLADR_BV785.405.780.60.A.Median,CD1a_class,orig.ident,res.0.2,res.0.4,res.0.6,res.0.8,res.1,res.1.2,res.1.4,res.1.6,res.1.8,res.2,res.2.2,res.2.4,res.2.6,cl_coarse,ct_cluster_merg,cl_redone
24013_#45,ERS3961763,SAMEA6161753,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#45,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#45,sequencing assay,ERX3641399,ERR3649315,cell24013_45,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_45,activated dendritic cell,skin,none,5025,925601.150503453,CF03YBY3,B9,24013_#45,4375STDY7083798,Single cell B9,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1101073,926867,84.17852404,0,0.235201021,2110,5.967017477,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-11.11286104,5.828024204,G2M,cl1,cl6,cl6_subcl2_2,cl1_subcl2_1,DC1,pDC_CD123Int,2065,cell24013_45,1,110078,575,1934,7114,2285,4973,41653,28277,-76,-128,-174,37622,CD1a_p,cell24013,0,0,0,0,2,2,2,2,4,4,4,4,5,2,3,3
24013_#70,ERS3961791,SAMEA6161781,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#70,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#70,sequencing assay,ERX3641427,ERR3649343,cell24013_70,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_70,activated dendritic cell,skin,none,6177,551476.19483554,CF03YBY3,C10,24013_#70,4375STDY7083823,Single cell C10,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,625082,551920,88.29561562,0,0.141871817,3399,5.741876074,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-11.78277264,-2.769871964,G1,cl3,cl4,cl4_subcl2_2,cl3_subcl3_3,DC1,pDC_CD123Int,3334,cell24013_70,1,201016,-2921,3653,10362,2540,4070,32571,4139,-133,-1,-7,84075,CD1a_p,cell24013,0,0,0,0,2,2,2,2,4,4,4,4,5,2,3,3
24013_#71,ERS3961792,SAMEA6161782,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#71,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#71,sequencing assay,ERX3641428,ERR3649344,cell24013_71,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_71,activated dendritic cell,skin,none,5654,430715.211883659,CF03YBY3,C11,24013_#71,4375STDY7083824,Single cell C11,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,503336,430948,85.61835434,4.64093e-4,0.133719098,2775,5.634422878,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-10.17766095,0.107566988,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,2744,cell24013_71,1,5396,15994,1164,-24,1082,2204,24004,16285,489,32,-368,41710,CD1a_p,cell24013,0,0,0,0,3,3,3,3,2,2,2,2,2,3,3,3
24013_#72,ERS3961793,SAMEA6161783,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#72,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#72,sequencing assay,ERX3641429,ERR3649345,cell24013_72,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_72,activated dendritic cell,skin,none,5722,725793.816337482,CF03YBY3,C12,24013_#72,4375STDY7083825,Single cell C12,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,999785,725868,72.60240952,0,0.039375124,2504,5.86085768,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-9.076116437,5.377690342,G2M,cl1,cl6,cl6_subcl2_2,cl1_subcl2_1,DC1,pDC_CD123Int,2447,cell24013_72,1,15075,21757,3001,98,1162,1492,15178,35365,989,170,-674,74598,CD1a_p,cell24013,0,0,0,0,3,3,3,3,2,2,2,2,2,3,3,3
24013_#62,ERS3961782,SAMEA6161772,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#62,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#62,sequencing assay,ERX3641418,ERR3649334,cell24013_62,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_62,activated dendritic cell,skin,none,7619,1015930.82824422,CF03YBY3,C2,24013_#62,4375STDY7083815,Single cell C2,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1253587,1016871,81.11690692,0,0.299478031,3434,6.007265776,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-10.029716669999999,2.122409778,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3384,cell24013_62,1,101,2248,135,123,318,1287,15206,2253,539,-26,-155,20128,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#63,ERS3961783,SAMEA6161773,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#63,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#63,sequencing assay,ERX3641419,ERR3649335,cell24013_63,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_63,activated dendritic cell,skin,none,8184,1014148.6366496,CF03YBY3,C3,24013_#63,4375STDY7083816,Single cell C3,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1217209,1015289,83.41123012,9.85e-5,0.179456917,3957,6.00658929,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-9.527737827,0.406443252,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3885,cell24013_63,1,-137,218,1286,-155,1586,5053,42833,9770,859,-180,46,34184,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#64,ERS3961784,SAMEA6161774,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#64,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#64,sequencing assay,ERX3641420,ERR3649336,cell24013_64,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_64,activated dendritic cell,skin,none,7219,992424.934388874,CF03YBY3,C4,24013_#64,4375STDY7083817,Single cell C4,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1117739,992715,88.81456225,0,0.271419378,3583,5.996824609,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-10.85939989,-0.423208943,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3535,cell24013_64,1,165,3994,874,270,760,1758,16530,5973,579,20,-106,23002,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#65,ERS3961785,SAMEA6161775,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#65,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#65,sequencing assay,ERX3641421,ERR3649337,cell24013_65,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_65,activated dendritic cell,skin,none,7570,947109.828010225,CF03YBY3,C5,24013_#65,4375STDY7083818,Single cell C5,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1183467,947942,80.09872688,0,0.109467763,3401,5.976781737,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-9.630699606,2.587077332,G2M,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3344,cell24013_65,1,-14,13871,1770,53,545,2228,22084,3988,841,73,-98,32686,CD1a_n,cell24013,0,0,0,0,3,3,3,3,2,2,2,2,2,3,3,3
24013_#66,ERS3961786,SAMEA6161776,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#66,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#66,sequencing assay,ERX3641422,ERR3649338,cell24013_66,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_66,activated dendritic cell,skin,none,6498,751683.21720495,CF03YBY3,C6,24013_#66,4375STDY7083819,Single cell C6,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,859596,752175,87.50331551,0,0.151960402,3173,5.876318875,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-10.48460348,0.013092002,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3122,cell24013_66,1,149,4897,1400,1186,686,1895,17916,5882,781,173,-340,25716,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#67,ERS3961787,SAMEA6161777,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#67,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#67,sequencing assay,ERX3641423,ERR3649339,cell24013_67,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_67,activated dendritic cell,skin,none,5270,722494.314487249,CF03YBY3,C7,24013_#67,4375STDY7083820,Single cell C7,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,814899,723165,88.74289943,0,0.125925681,2601,5.859237435,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-12.42801735,-1.462918136,G1,cl3,cl4,cl4_subcl2_2,cl3_subcl3_3,DC1,pDC_CD123Int,2556,cell24013_67,1,148175,2605,2331,6264,2091,4455,38256,27660,7,-136,-358,41530,CD1a_p,cell24013,0,0,0,0,2,2,2,2,4,4,4,4,5,2,3,3
24013_#68,ERS3961788,SAMEA6161778,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#68,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#68,sequencing assay,ERX3641424,ERR3649340,cell24013_68,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_68,activated dendritic cell,skin,none,6673,968247.584093599,CF03YBY3,C8,24013_#68,4375STDY7083821,Single cell C8,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1105152,969135,87.69246221,0,0.267365349,3216,5.986384282,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-10.63701462,0.813658348,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3153,cell24013_68,1,8520,17635,3817,13,3046,2556,21914,21566,1005,88,144,62713,CD1a_p,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#69,ERS3961789,SAMEA6161779,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#69,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#69,sequencing assay,ERX3641425,ERR3649341,cell24013_69,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_69,activated dendritic cell,skin,none,6353,1125231.84517797,CF03YBY3,C9,24013_#69,4375STDY7083822,Single cell C9,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1259583,1126486,89.43324894,0,0.180345881,3255,6.05172579,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-12.7224068,-1.143599898,G1,cl3,cl4,cl4_subcl2_2,cl3_subcl3_3,DC1,pDC_CD123Int,3191,cell24013_69,1,140497,-1173,2579,8179,1693,4211,37090,13371,152,193,-340,35275,CD1a_p,cell24013,0,0,0,0,2,2,2,2,4,4,4,4,5,2,3,3
24013_#85,ERS3961807,SAMEA6161797,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#85,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#85,sequencing assay,ERX3641443,ERR3649359,cell24013_85,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_85,activated dendritic cell,skin,none,4596,166672.054660523,CF03YBY3,D1,24013_#85,4375STDY7083838,Single cell D1,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,351462,166766,47.44922637,0.001377455,0.154753514,1620,5.2221017,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-7.275595333,6.72217048,G2M,cl1,cl6,cl6_subcl2_2,cl1_subcl2_1,DC1,pDC_CD123Int,1588,cell24013_85,1,165,2831,778,105,462,1042,9291,4771,429,71,-193,22861,CD1a_n,cell24013,0,0,0,0,3,3,3,3,2,2,2,2,2,3,3,3
24013_#94,ERS3961817,SAMEA6161807,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#94,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#94,sequencing assay,ERX3641453,ERR3649369,cell24013_94,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_94,activated dendritic cell,skin,none,8461,1070714.30554475,CF03YBY3,D10,24013_#94,4375STDY7083847,Single cell D10,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1234647,1071473,86.78375276,6.53306e-4,0.038880469,4549,6.029978442,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-10.13791757,-0.766552391,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_1,DC1,pDC_CD123Int,4464,cell24013_94,1,13293,32135,3844,-13,2353,3219,32272,23817,1525,-98,-49,63488,CD1a_p,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#95,ERS3961818,SAMEA6161808,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#95,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#95,sequencing assay,ERX3641454,ERR3649370,cell24013_95,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_95,activated dendritic cell,skin,none,6342,1035385.58160911,CF03YBY3,D11,24013_#95,4375STDY7083848,Single cell D11,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1182117,1036026,87.64157863,0.029246369,0.24813681,3093,6.015243634,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-10.79660091,1.405833456,G1,cl3,cl3,cl3_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3045,cell24013_95,1,15665,21768,2813,686,942,2507,20852,35676,965,-131,-238,61720,CD1a_p,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#96,ERS3961819,SAMEA6161809,Homo sapiens,adult,normal,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#96,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#96,sequencing assay,ERX3641455,ERR3649371,cell24013_96,dendritic cell,CD1a+ CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_96,activated dendritic cell,skin,none,4318,487555.710616837,CF03YBY3,D12,24013_#96,4375STDY7083849,Single cell D12,CD1a+ CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,691072,488176,70.64039637,0,0.001646106,1706,5.688575952,Skin,Untreated,NIL,CD1a+ CD123Int BDCA2+ cells,-8.895998572,6.059291385,G2M,cl1,cl6,cl6_subcl2_2,cl1_subcl2_1,DC1,pDC_CD123Int,1673,cell24013_96,1,29676,3868,355,5459,604,1493,11046,6965,146,277,-122,10263,CD1a_p,cell24013,0,0,0,0,3,3,3,3,2,2,2,2,2,3,3,3
24013_#86,ERS3961808,SAMEA6161798,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#86,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#86,sequencing assay,ERX3641444,ERR3649360,cell24013_86,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_86,activated dendritic cell,skin,none,7380,1065651.21420175,CF03YBY3,D2,24013_#86,4375STDY7083839,Single cell D2,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1291240,1066620,82.60431833,9.38e-5,0.13328421,3250,6.028009353,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-10.25688451,2.553086749,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3194,cell24013_86,1,-39,6532,1814,-20,1427,2155,18877,6362,713,94,-44,30748,CD1a_n,cell24013,0,0,0,0,3,3,3,3,2,2,2,2,2,3,3,3
24013_#87,ERS3961809,SAMEA6161799,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#87,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#87,sequencing assay,ERX3641445,ERR3649361,cell24013_87,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_87,activated dendritic cell,skin,none,8893,1006835.04131433,CF03YBY3,D3,24013_#87,4375STDY7083840,Single cell D3,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1275638,1007762,79.00062557,0,0.157952297,4531,6.00335795,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-8.047007223,-0.190464723,G2M,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,4439,cell24013_87,1,-13,9090,1267,373,2680,2543,21367,2943,741,59,-194,34951,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,3
24013_#88,ERS3961810,SAMEA6161800,Homo sapiens,adult,normal,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBY3,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#88,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#88,sequencing assay,ERX3641446,ERR3649362,cell24013_88,dendritic cell,CD1a- CD123Int BDCA2+,skin,none,activated dendritic cell,cell24013_88,activated dendritic cell,skin,none,8903,989427.799515942,CF03YBY3,D4,24013_#88,4375STDY7083841,Single cell D4,CD1a- CD123Int BDCA2+ cells_Nil,24013,Homo sapiens,House dust mite,1259186,991092,78.70894371,0,0.131041546,4218,5.996114018,Skin,Untreated,NIL,CD1a- CD123Int BDCA2+ cells,-8.623326404,1.809507447,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,4138,cell24013_88,1,80,475,401,95,1095,1113,10088,1636,715,75,-310,43885,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
